"subject" "activity" "variable" "mean"
"5818" 17 "walking" "fBodyGyroStdZ" 58
"5819" 17 "walking" "fBodyAccMagMean" 59
"5820" 17 "walking" "fBodyAccMagStd" 60
"5821" 17 "walkingUpstairs" "tBodyAccMeanX" 1
"5822" 17 "walkingUpstairs" "tBodyAccMeanY" 2
"5823" 17 "walkingUpstairs" "tBodyAccMeanZ" 3
"5824" 17 "walkingUpstairs" "tBodyAccStdX" 4
"5825" 17 "walkingUpstairs" "tBodyAccStdY" 5
"5826" 17 "walkingUpstairs" "tBodyAccStdZ" 6
"5827" 17 "walkingUpstairs" "tGravityAccMeanX" 7
"5828" 17 "walkingUpstairs" "tGravityAccMeanY" 8
"5829" 17 "walkingUpstairs" "tGravityAccMeanZ" 9
"5830" 17 "walkingUpstairs" "tGravityAccStdX" 10
"5831" 17 "walkingUpstairs" "tGravityAccStdY" 11
"5832" 17 "walkingUpstairs" "tGravityAccStdZ" 12
"5833" 17 "walkingUpstairs" "tBodyAccJerkMeanX" 13
"5834" 17 "walkingUpstairs" "tBodyAccJerkMeanY" 14
"5835" 17 "walkingUpstairs" "tBodyAccJerkMeanZ" 15
"5836" 17 "walkingUpstairs" "tBodyAccJerkStdX" 16
"5837" 17 "walkingUpstairs" "tBodyAccJerkStdY" 17
"5838" 17 "walkingUpstairs" "tBodyAccJerkStdZ" 18
"5839" 17 "walkingUpstairs" "tBodyGyroMeanX" 19
"5840" 17 "walkingUpstairs" "tBodyGyroMeanY" 20
"5841" 17 "walkingUpstairs" "tBodyGyroMeanZ" 21
"5842" 17 "walkingUpstairs" "tBodyGyroStdX" 22
"5843" 17 "walkingUpstairs" "tBodyGyroStdY" 23
"5844" 17 "walkingUpstairs" "tBodyGyroStdZ" 24
"5845" 17 "walkingUpstairs" "tBodyGyroJerkMeanX" 25
"5846" 17 "walkingUpstairs" "tBodyGyroJerkMeanY" 26
"5847" 17 "walkingUpstairs" "tBodyGyroJerkMeanZ" 27
"5848" 17 "walkingUpstairs" "tBodyGyroJerkStdX" 28
"5849" 17 "walkingUpstairs" "tBodyGyroJerkStdY" 29
"5850" 17 "walkingUpstairs" "tBodyGyroJerkStdZ" 30
"5851" 17 "walkingUpstairs" "tBodyAccMagMean" 31
"5852" 17 "walkingUpstairs" "tBodyAccMagStd" 32
"5853" 17 "walkingUpstairs" "tGravityAccMagMean" 33
"5854" 17 "walkingUpstairs" "tGravityAccMagStd" 34
"5855" 17 "walkingUpstairs" "tBodyAccJerkMagMean" 35
"5856" 17 "walkingUpstairs" "tBodyAccJerkMagStd" 36
"5857" 17 "walkingUpstairs" "tBodyGyroMagMean" 37
"5858" 17 "walkingUpstairs" "tBodyGyroMagStd" 38
"5859" 17 "walkingUpstairs" "tBodyGyroJerkMagMean" 39
"5860" 17 "walkingUpstairs" "tBodyGyroJerkMagStd" 40
"5861" 17 "walkingUpstairs" "fBodyAccMeanX" 41
"5862" 17 "walkingUpstairs" "fBodyAccMeanY" 42
"5863" 17 "walkingUpstairs" "fBodyAccMeanZ" 43
"5864" 17 "walkingUpstairs" "fBodyAccStdX" 44
"5865" 17 "walkingUpstairs" "fBodyAccStdY" 45
"5866" 17 "walkingUpstairs" "fBodyAccStdZ" 46
"5867" 17 "walkingUpstairs" "fBodyAccJerkMeanX" 47
"5868" 17 "walkingUpstairs" "fBodyAccJerkMeanY" 48
"5869" 17 "walkingUpstairs" "fBodyAccJerkMeanZ" 49
"5870" 17 "walkingUpstairs" "fBodyAccJerkStdX" 50
"5871" 17 "walkingUpstairs" "fBodyAccJerkStdY" 51
"5872" 17 "walkingUpstairs" "fBodyAccJerkStdZ" 52
"5873" 17 "walkingUpstairs" "fBodyGyroMeanX" 53
"5874" 17 "walkingUpstairs" "fBodyGyroMeanY" 54
"5875" 17 "walkingUpstairs" "fBodyGyroMeanZ" 55
"5876" 17 "walkingUpstairs" "fBodyGyroStdX" 56
"5877" 17 "walkingUpstairs" "fBodyGyroStdY" 57
"5878" 17 "walkingUpstairs" "fBodyGyroStdZ" 58
"5879" 17 "walkingUpstairs" "fBodyAccMagMean" 59
"5880" 17 "walkingUpstairs" "fBodyAccMagStd" 60
"5881" 17 "walkingDownstairs" "tBodyAccMeanX" 1
"5882" 17 "walkingDownstairs" "tBodyAccMeanY" 2
"5883" 17 "walkingDownstairs" "tBodyAccMeanZ" 3
"5884" 17 "walkingDownstairs" "tBodyAccStdX" 4
"5885" 17 "walkingDownstairs" "tBodyAccStdY" 5
"5886" 17 "walkingDownstairs" "tBodyAccStdZ" 6
"5887" 17 "walkingDownstairs" "tGravityAccMeanX" 7
"5888" 17 "walkingDownstairs" "tGravityAccMeanY" 8
"5889" 17 "walkingDownstairs" "tGravityAccMeanZ" 9
"5890" 17 "walkingDownstairs" "tGravityAccStdX" 10
"5891" 17 "walkingDownstairs" "tGravityAccStdY" 11
"5892" 17 "walkingDownstairs" "tGravityAccStdZ" 12
"5893" 17 "walkingDownstairs" "tBodyAccJerkMeanX" 13
"5894" 17 "walkingDownstairs" "tBodyAccJerkMeanY" 14
"5895" 17 "walkingDownstairs" "tBodyAccJerkMeanZ" 15
"5896" 17 "walkingDownstairs" "tBodyAccJerkStdX" 16
"5897" 17 "walkingDownstairs" "tBodyAccJerkStdY" 17
"5898" 17 "walkingDownstairs" "tBodyAccJerkStdZ" 18
"5899" 17 "walkingDownstairs" "tBodyGyroMeanX" 19
"5900" 17 "walkingDownstairs" "tBodyGyroMeanY" 20
"5901" 17 "walkingDownstairs" "tBodyGyroMeanZ" 21
"5902" 17 "walkingDownstairs" "tBodyGyroStdX" 22
"5903" 17 "walkingDownstairs" "tBodyGyroStdY" 23
"5904" 17 "walkingDownstairs" "tBodyGyroStdZ" 24
"5905" 17 "walkingDownstairs" "tBodyGyroJerkMeanX" 25
"5906" 17 "walkingDownstairs" "tBodyGyroJerkMeanY" 26
"5907" 17 "walkingDownstairs" "tBodyGyroJerkMeanZ" 27
"5908" 17 "walkingDownstairs" "tBodyGyroJerkStdX" 28
"5909" 17 "walkingDownstairs" "tBodyGyroJerkStdY" 29
"5910" 17 "walkingDownstairs" "tBodyGyroJerkStdZ" 30
"5911" 17 "walkingDownstairs" "tBodyAccMagMean" 31
"5912" 17 "walkingDownstairs" "tBodyAccMagStd" 32
"5913" 17 "walkingDownstairs" "tGravityAccMagMean" 33
"5914" 17 "walkingDownstairs" "tGravityAccMagStd" 34
"5915" 17 "walkingDownstairs" "tBodyAccJerkMagMean" 35
"5916" 17 "walkingDownstairs" "tBodyAccJerkMagStd" 36
"5917" 17 "walkingDownstairs" "tBodyGyroMagMean" 37
"5918" 17 "walkingDownstairs" "tBodyGyroMagStd" 38
"5919" 17 "walkingDownstairs" "tBodyGyroJerkMagMean" 39
"5920" 17 "walkingDownstairs" "tBodyGyroJerkMagStd" 40
"5921" 17 "walkingDownstairs" "fBodyAccMeanX" 41
"5922" 17 "walkingDownstairs" "fBodyAccMeanY" 42
"5923" 17 "walkingDownstairs" "fBodyAccMeanZ" 43
"5924" 17 "walkingDownstairs" "fBodyAccStdX" 44
"5925" 17 "walkingDownstairs" "fBodyAccStdY" 45
"5926" 17 "walkingDownstairs" "fBodyAccStdZ" 46
"5927" 17 "walkingDownstairs" "fBodyAccJerkMeanX" 47
"5928" 17 "walkingDownstairs" "fBodyAccJerkMeanY" 48
"5929" 17 "walkingDownstairs" "fBodyAccJerkMeanZ" 49
"5930" 17 "walkingDownstairs" "fBodyAccJerkStdX" 50
"5931" 17 "walkingDownstairs" "fBodyAccJerkStdY" 51
"5932" 17 "walkingDownstairs" "fBodyAccJerkStdZ" 52
"5933" 17 "walkingDownstairs" "fBodyGyroMeanX" 53
"5934" 17 "walkingDownstairs" "fBodyGyroMeanY" 54
"5935" 17 "walkingDownstairs" "fBodyGyroMeanZ" 55
"5936" 17 "walkingDownstairs" "fBodyGyroStdX" 56
"5937" 17 "walkingDownstairs" "fBodyGyroStdY" 57
"5938" 17 "walkingDownstairs" "fBodyGyroStdZ" 58
"5939" 17 "walkingDownstairs" "fBodyAccMagMean" 59
"5940" 17 "walkingDownstairs" "fBodyAccMagStd" 60
"5941" 17 "sitting" "tBodyAccMeanX" 1
"5942" 17 "sitting" "tBodyAccMeanY" 2
"5943" 17 "sitting" "tBodyAccMeanZ" 3
"5944" 17 "sitting" "tBodyAccStdX" 4
"5945" 17 "sitting" "tBodyAccStdY" 5
"5946" 17 "sitting" "tBodyAccStdZ" 6
"5947" 17 "sitting" "tGravityAccMeanX" 7
"5948" 17 "sitting" "tGravityAccMeanY" 8
"5949" 17 "sitting" "tGravityAccMeanZ" 9
"5950" 17 "sitting" "tGravityAccStdX" 10
"5951" 17 "sitting" "tGravityAccStdY" 11
"5952" 17 "sitting" "tGravityAccStdZ" 12
"5953" 17 "sitting" "tBodyAccJerkMeanX" 13
"5954" 17 "sitting" "tBodyAccJerkMeanY" 14
"5955" 17 "sitting" "tBodyAccJerkMeanZ" 15
"5956" 17 "sitting" "tBodyAccJerkStdX" 16
"5957" 17 "sitting" "tBodyAccJerkStdY" 17
"5958" 17 "sitting" "tBodyAccJerkStdZ" 18
"5959" 17 "sitting" "tBodyGyroMeanX" 19
"5960" 17 "sitting" "tBodyGyroMeanY" 20
"5961" 17 "sitting" "tBodyGyroMeanZ" 21
"5962" 17 "sitting" "tBodyGyroStdX" 22
"5963" 17 "sitting" "tBodyGyroStdY" 23
"5964" 17 "sitting" "tBodyGyroStdZ" 24
"5965" 17 "sitting" "tBodyGyroJerkMeanX" 25
"5966" 17 "sitting" "tBodyGyroJerkMeanY" 26
"5967" 17 "sitting" "tBodyGyroJerkMeanZ" 27
"5968" 17 "sitting" "tBodyGyroJerkStdX" 28
"5969" 17 "sitting" "tBodyGyroJerkStdY" 29
"5970" 17 "sitting" "tBodyGyroJerkStdZ" 30
"5971" 17 "sitting" "tBodyAccMagMean" 31
"5972" 17 "sitting" "tBodyAccMagStd" 32
"5973" 17 "sitting" "tGravityAccMagMean" 33
"5974" 17 "sitting" "tGravityAccMagStd" 34
"5975" 17 "sitting" "tBodyAccJerkMagMean" 35
"5976" 17 "sitting" "tBodyAccJerkMagStd" 36
"5977" 17 "sitting" "tBodyGyroMagMean" 37
"5978" 17 "sitting" "tBodyGyroMagStd" 38
"5979" 17 "sitting" "tBodyGyroJerkMagMean" 39
"5980" 17 "sitting" "tBodyGyroJerkMagStd" 40
"5981" 17 "sitting" "fBodyAccMeanX" 41
"5982" 17 "sitting" "fBodyAccMeanY" 42
"5983" 17 "sitting" "fBodyAccMeanZ" 43
"5984" 17 "sitting" "fBodyAccStdX" 44
"5985" 17 "sitting" "fBodyAccStdY" 45
"5986" 17 "sitting" "fBodyAccStdZ" 46
"5987" 17 "sitting" "fBodyAccJerkMeanX" 47
"5988" 17 "sitting" "fBodyAccJerkMeanY" 48
"5989" 17 "sitting" "fBodyAccJerkMeanZ" 49
"5990" 17 "sitting" "fBodyAccJerkStdX" 50
"5991" 17 "sitting" "fBodyAccJerkStdY" 51
"5992" 17 "sitting" "fBodyAccJerkStdZ" 52
"5993" 17 "sitting" "fBodyGyroMeanX" 53
"5994" 17 "sitting" "fBodyGyroMeanY" 54
"5995" 17 "sitting" "fBodyGyroMeanZ" 55
"5996" 17 "sitting" "fBodyGyroStdX" 56
"5997" 17 "sitting" "fBodyGyroStdY" 57
"5998" 17 "sitting" "fBodyGyroStdZ" 58
"5999" 17 "sitting" "fBodyAccMagMean" 59
"6000" 17 "sitting" "fBodyAccMagStd" 60
"6001" 17 "standing" "tBodyAccMeanX" 1
"6002" 17 "standing" "tBodyAccMeanY" 2
"6003" 17 "standing" "tBodyAccMeanZ" 3
"6004" 17 "standing" "tBodyAccStdX" 4
"6005" 17 "standing" "tBodyAccStdY" 5
"6006" 17 "standing" "tBodyAccStdZ" 6
"6007" 17 "standing" "tGravityAccMeanX" 7
"6008" 17 "standing" "tGravityAccMeanY" 8
"6009" 17 "standing" "tGravityAccMeanZ" 9
"6010" 17 "standing" "tGravityAccStdX" 10
"6011" 17 "standing" "tGravityAccStdY" 11
"6012" 17 "standing" "tGravityAccStdZ" 12
"6013" 17 "standing" "tBodyAccJerkMeanX" 13
"6014" 17 "standing" "tBodyAccJerkMeanY" 14
"6015" 17 "standing" "tBodyAccJerkMeanZ" 15
"6016" 17 "standing" "tBodyAccJerkStdX" 16
"6017" 17 "standing" "tBodyAccJerkStdY" 17
"6018" 17 "standing" "tBodyAccJerkStdZ" 18
"6019" 17 "standing" "tBodyGyroMeanX" 19
"6020" 17 "standing" "tBodyGyroMeanY" 20
"6021" 17 "standing" "tBodyGyroMeanZ" 21
"6022" 17 "standing" "tBodyGyroStdX" 22
"6023" 17 "standing" "tBodyGyroStdY" 23
"6024" 17 "standing" "tBodyGyroStdZ" 24
"6025" 17 "standing" "tBodyGyroJerkMeanX" 25
"6026" 17 "standing" "tBodyGyroJerkMeanY" 26
"6027" 17 "standing" "tBodyGyroJerkMeanZ" 27
"6028" 17 "standing" "tBodyGyroJerkStdX" 28
"6029" 17 "standing" "tBodyGyroJerkStdY" 29
"6030" 17 "standing" "tBodyGyroJerkStdZ" 30
"6031" 17 "standing" "tBodyAccMagMean" 31
"6032" 17 "standing" "tBodyAccMagStd" 32
"6033" 17 "standing" "tGravityAccMagMean" 33
"6034" 17 "standing" "tGravityAccMagStd" 34
"6035" 17 "standing" "tBodyAccJerkMagMean" 35
"6036" 17 "standing" "tBodyAccJerkMagStd" 36
"6037" 17 "standing" "tBodyGyroMagMean" 37
"6038" 17 "standing" "tBodyGyroMagStd" 38
"6039" 17 "standing" "tBodyGyroJerkMagMean" 39
"6040" 17 "standing" "tBodyGyroJerkMagStd" 40
"6041" 17 "standing" "fBodyAccMeanX" 41
"6042" 17 "standing" "fBodyAccMeanY" 42
"6043" 17 "standing" "fBodyAccMeanZ" 43
"6044" 17 "standing" "fBodyAccStdX" 44
"6045" 17 "standing" "fBodyAccStdY" 45
"6046" 17 "standing" "fBodyAccStdZ" 46
"6047" 17 "standing" "fBodyAccJerkMeanX" 47
"6048" 17 "standing" "fBodyAccJerkMeanY" 48
"6049" 17 "standing" "fBodyAccJerkMeanZ" 49
"6050" 17 "standing" "fBodyAccJerkStdX" 50
"6051" 17 "standing" "fBodyAccJerkStdY" 51
"6052" 17 "standing" "fBodyAccJerkStdZ" 52
"6053" 17 "standing" "fBodyGyroMeanX" 53
"6054" 17 "standing" "fBodyGyroMeanY" 54
"6055" 17 "standing" "fBodyGyroMeanZ" 55
"6056" 17 "standing" "fBodyGyroStdX" 56
"6057" 17 "standing" "fBodyGyroStdY" 57
"6058" 17 "standing" "fBodyGyroStdZ" 58
"6059" 17 "standing" "fBodyAccMagMean" 59
"6060" 17 "standing" "fBodyAccMagStd" 60
"6061" 17 "laying" "tBodyAccMeanX" 1
"6062" 17 "laying" "tBodyAccMeanY" 2
"6063" 17 "laying" "tBodyAccMeanZ" 3
"6064" 17 "laying" "tBodyAccStdX" 4
"6065" 17 "laying" "tBodyAccStdY" 5
"6066" 17 "laying" "tBodyAccStdZ" 6
"6067" 17 "laying" "tGravityAccMeanX" 7
"6068" 17 "laying" "tGravityAccMeanY" 8
"6069" 17 "laying" "tGravityAccMeanZ" 9
"6070" 17 "laying" "tGravityAccStdX" 10
"6071" 17 "laying" "tGravityAccStdY" 11
"6072" 17 "laying" "tGravityAccStdZ" 12
"6073" 17 "laying" "tBodyAccJerkMeanX" 13
"6074" 17 "laying" "tBodyAccJerkMeanY" 14
"6075" 17 "laying" "tBodyAccJerkMeanZ" 15
"6076" 17 "laying" "tBodyAccJerkStdX" 16
"6077" 17 "laying" "tBodyAccJerkStdY" 17
"6078" 17 "laying" "tBodyAccJerkStdZ" 18
"6079" 17 "laying" "tBodyGyroMeanX" 19
"6080" 17 "laying" "tBodyGyroMeanY" 20
"6081" 17 "laying" "tBodyGyroMeanZ" 21
"6082" 17 "laying" "tBodyGyroStdX" 22
"6083" 17 "laying" "tBodyGyroStdY" 23
"6084" 17 "laying" "tBodyGyroStdZ" 24
"6085" 17 "laying" "tBodyGyroJerkMeanX" 25
"6086" 17 "laying" "tBodyGyroJerkMeanY" 26
"6087" 17 "laying" "tBodyGyroJerkMeanZ" 27
"6088" 17 "laying" "tBodyGyroJerkStdX" 28
"6089" 17 "laying" "tBodyGyroJerkStdY" 29
"6090" 17 "laying" "tBodyGyroJerkStdZ" 30
"6091" 17 "laying" "tBodyAccMagMean" 31
"6092" 17 "laying" "tBodyAccMagStd" 32
"6093" 17 "laying" "tGravityAccMagMean" 33
"6094" 17 "laying" "tGravityAccMagStd" 34
"6095" 17 "laying" "tBodyAccJerkMagMean" 35
"6096" 17 "laying" "tBodyAccJerkMagStd" 36
"6097" 17 "laying" "tBodyGyroMagMean" 37
"6098" 17 "laying" "tBodyGyroMagStd" 38
"6099" 17 "laying" "tBodyGyroJerkMagMean" 39
"6100" 17 "laying" "tBodyGyroJerkMagStd" 40
"6101" 17 "laying" "fBodyAccMeanX" 41
"6102" 17 "laying" "fBodyAccMeanY" 42
"6103" 17 "laying" "fBodyAccMeanZ" 43
"6104" 17 "laying" "fBodyAccStdX" 44
"6105" 17 "laying" "fBodyAccStdY" 45
"6106" 17 "laying" "fBodyAccStdZ" 46
"6107" 17 "laying" "fBodyAccJerkMeanX" 47
"6108" 17 "laying" "fBodyAccJerkMeanY" 48
"6109" 17 "laying" "fBodyAccJerkMeanZ" 49
"6110" 17 "laying" "fBodyAccJerkStdX" 50
"6111" 17 "laying" "fBodyAccJerkStdY" 51
"6112" 17 "laying" "fBodyAccJerkStdZ" 52
"6113" 17 "laying" "fBodyGyroMeanX" 53
"6114" 17 "laying" "fBodyGyroMeanY" 54
"6115" 17 "laying" "fBodyGyroMeanZ" 55
"6116" 17 "laying" "fBodyGyroStdX" 56
"6117" 17 "laying" "fBodyGyroStdY" 57
"6118" 17 "laying" "fBodyGyroStdZ" 58
"6119" 17 "laying" "fBodyAccMagMean" 59
"6120" 17 "laying" "fBodyAccMagStd" 60
"6121" 18 "walking" "tBodyAccMeanX" 1
"6122" 18 "walking" "tBodyAccMeanY" 2
"6123" 18 "walking" "tBodyAccMeanZ" 3
"6124" 18 "walking" "tBodyAccStdX" 4
"6125" 18 "walking" "tBodyAccStdY" 5
"6126" 18 "walking" "tBodyAccStdZ" 6
"6127" 18 "walking" "tGravityAccMeanX" 7
"6128" 18 "walking" "tGravityAccMeanY" 8
"6129" 18 "walking" "tGravityAccMeanZ" 9
"6130" 18 "walking" "tGravityAccStdX" 10
"6131" 18 "walking" "tGravityAccStdY" 11
"6132" 18 "walking" "tGravityAccStdZ" 12
"6133" 18 "walking" "tBodyAccJerkMeanX" 13
"6134" 18 "walking" "tBodyAccJerkMeanY" 14
"6135" 18 "walking" "tBodyAccJerkMeanZ" 15
"6136" 18 "walking" "tBodyAccJerkStdX" 16
"6137" 18 "walking" "tBodyAccJerkStdY" 17
"6138" 18 "walking" "tBodyAccJerkStdZ" 18
"6139" 18 "walking" "tBodyGyroMeanX" 19
"6140" 18 "walking" "tBodyGyroMeanY" 20
"6141" 18 "walking" "tBodyGyroMeanZ" 21
"6142" 18 "walking" "tBodyGyroStdX" 22
"6143" 18 "walking" "tBodyGyroStdY" 23
"6144" 18 "walking" "tBodyGyroStdZ" 24
"6145" 18 "walking" "tBodyGyroJerkMeanX" 25
"6146" 18 "walking" "tBodyGyroJerkMeanY" 26
"6147" 18 "walking" "tBodyGyroJerkMeanZ" 27
"6148" 18 "walking" "tBodyGyroJerkStdX" 28
"6149" 18 "walking" "tBodyGyroJerkStdY" 29
"6150" 18 "walking" "tBodyGyroJerkStdZ" 30
"6151" 18 "walking" "tBodyAccMagMean" 31
"6152" 18 "walking" "tBodyAccMagStd" 32
"6153" 18 "walking" "tGravityAccMagMean" 33
"6154" 18 "walking" "tGravityAccMagStd" 34
"6155" 18 "walking" "tBodyAccJerkMagMean" 35
"6156" 18 "walking" "tBodyAccJerkMagStd" 36
"6157" 18 "walking" "tBodyGyroMagMean" 37
"6158" 18 "walking" "tBodyGyroMagStd" 38
"6159" 18 "walking" "tBodyGyroJerkMagMean" 39
"6160" 18 "walking" "tBodyGyroJerkMagStd" 40
"6161" 18 "walking" "fBodyAccMeanX" 41
"6162" 18 "walking" "fBodyAccMeanY" 42
"6163" 18 "walking" "fBodyAccMeanZ" 43
"6164" 18 "walking" "fBodyAccStdX" 44
"6165" 18 "walking" "fBodyAccStdY" 45
"6166" 18 "walking" "fBodyAccStdZ" 46
"6167" 18 "walking" "fBodyAccJerkMeanX" 47
"6168" 18 "walking" "fBodyAccJerkMeanY" 48
"6169" 18 "walking" "fBodyAccJerkMeanZ" 49
"6170" 18 "walking" "fBodyAccJerkStdX" 50
"6171" 18 "walking" "fBodyAccJerkStdY" 51
"6172" 18 "walking" "fBodyAccJerkStdZ" 52
"6173" 18 "walking" "fBodyGyroMeanX" 53
"6174" 18 "walking" "fBodyGyroMeanY" 54
"6175" 18 "walking" "fBodyGyroMeanZ" 55
"6176" 18 "walking" "fBodyGyroStdX" 56
"6177" 18 "walking" "fBodyGyroStdY" 57
"6178" 18 "walking" "fBodyGyroStdZ" 58
"6179" 18 "walking" "fBodyAccMagMean" 59
"6180" 18 "walking" "fBodyAccMagStd" 60
"6181" 18 "walkingUpstairs" "tBodyAccMeanX" 1
"6182" 18 "walkingUpstairs" "tBodyAccMeanY" 2
"6183" 18 "walkingUpstairs" "tBodyAccMeanZ" 3
"6184" 18 "walkingUpstairs" "tBodyAccStdX" 4
"6185" 18 "walkingUpstairs" "tBodyAccStdY" 5
"6186" 18 "walkingUpstairs" "tBodyAccStdZ" 6
"6187" 18 "walkingUpstairs" "tGravityAccMeanX" 7
"6188" 18 "walkingUpstairs" "tGravityAccMeanY" 8
"6189" 18 "walkingUpstairs" "tGravityAccMeanZ" 9
"6190" 18 "walkingUpstairs" "tGravityAccStdX" 10
"6191" 18 "walkingUpstairs" "tGravityAccStdY" 11
"6192" 18 "walkingUpstairs" "tGravityAccStdZ" 12
"6193" 18 "walkingUpstairs" "tBodyAccJerkMeanX" 13
"6194" 18 "walkingUpstairs" "tBodyAccJerkMeanY" 14
"6195" 18 "walkingUpstairs" "tBodyAccJerkMeanZ" 15
"6196" 18 "walkingUpstairs" "tBodyAccJerkStdX" 16
"6197" 18 "walkingUpstairs" "tBodyAccJerkStdY" 17
"6198" 18 "walkingUpstairs" "tBodyAccJerkStdZ" 18
"6199" 18 "walkingUpstairs" "tBodyGyroMeanX" 19
"6200" 18 "walkingUpstairs" "tBodyGyroMeanY" 20
"6201" 18 "walkingUpstairs" "tBodyGyroMeanZ" 21
"6202" 18 "walkingUpstairs" "tBodyGyroStdX" 22
"6203" 18 "walkingUpstairs" "tBodyGyroStdY" 23
"6204" 18 "walkingUpstairs" "tBodyGyroStdZ" 24
"6205" 18 "walkingUpstairs" "tBodyGyroJerkMeanX" 25
"6206" 18 "walkingUpstairs" "tBodyGyroJerkMeanY" 26
"6207" 18 "walkingUpstairs" "tBodyGyroJerkMeanZ" 27
"6208" 18 "walkingUpstairs" "tBodyGyroJerkStdX" 28
"6209" 18 "walkingUpstairs" "tBodyGyroJerkStdY" 29
"6210" 18 "walkingUpstairs" "tBodyGyroJerkStdZ" 30
"6211" 18 "walkingUpstairs" "tBodyAccMagMean" 31
"6212" 18 "walkingUpstairs" "tBodyAccMagStd" 32
"6213" 18 "walkingUpstairs" "tGravityAccMagMean" 33
"6214" 18 "walkingUpstairs" "tGravityAccMagStd" 34
"6215" 18 "walkingUpstairs" "tBodyAccJerkMagMean" 35
"6216" 18 "walkingUpstairs" "tBodyAccJerkMagStd" 36
"6217" 18 "walkingUpstairs" "tBodyGyroMagMean" 37
"6218" 18 "walkingUpstairs" "tBodyGyroMagStd" 38
"6219" 18 "walkingUpstairs" "tBodyGyroJerkMagMean" 39
"6220" 18 "walkingUpstairs" "tBodyGyroJerkMagStd" 40
"6221" 18 "walkingUpstairs" "fBodyAccMeanX" 41
"6222" 18 "walkingUpstairs" "fBodyAccMeanY" 42
"6223" 18 "walkingUpstairs" "fBodyAccMeanZ" 43
"6224" 18 "walkingUpstairs" "fBodyAccStdX" 44
"6225" 18 "walkingUpstairs" "fBodyAccStdY" 45
"6226" 18 "walkingUpstairs" "fBodyAccStdZ" 46
"6227" 18 "walkingUpstairs" "fBodyAccJerkMeanX" 47
"6228" 18 "walkingUpstairs" "fBodyAccJerkMeanY" 48
"6229" 18 "walkingUpstairs" "fBodyAccJerkMeanZ" 49
"6230" 18 "walkingUpstairs" "fBodyAccJerkStdX" 50
"6231" 18 "walkingUpstairs" "fBodyAccJerkStdY" 51
"6232" 18 "walkingUpstairs" "fBodyAccJerkStdZ" 52
"6233" 18 "walkingUpstairs" "fBodyGyroMeanX" 53
"6234" 18 "walkingUpstairs" "fBodyGyroMeanY" 54
"6235" 18 "walkingUpstairs" "fBodyGyroMeanZ" 55
"6236" 18 "walkingUpstairs" "fBodyGyroStdX" 56
"6237" 18 "walkingUpstairs" "fBodyGyroStdY" 57
"6238" 18 "walkingUpstairs" "fBodyGyroStdZ" 58
"6239" 18 "walkingUpstairs" "fBodyAccMagMean" 59
"6240" 18 "walkingUpstairs" "fBodyAccMagStd" 60
"6241" 18 "walkingDownstairs" "tBodyAccMeanX" 1
"6242" 18 "walkingDownstairs" "tBodyAccMeanY" 2
"6243" 18 "walkingDownstairs" "tBodyAccMeanZ" 3
"6244" 18 "walkingDownstairs" "tBodyAccStdX" 4
"6245" 18 "walkingDownstairs" "tBodyAccStdY" 5
"6246" 18 "walkingDownstairs" "tBodyAccStdZ" 6
"6247" 18 "walkingDownstairs" "tGravityAccMeanX" 7
"6248" 18 "walkingDownstairs" "tGravityAccMeanY" 8
"6249" 18 "walkingDownstairs" "tGravityAccMeanZ" 9
"6250" 18 "walkingDownstairs" "tGravityAccStdX" 10
"6251" 18 "walkingDownstairs" "tGravityAccStdY" 11
"6252" 18 "walkingDownstairs" "tGravityAccStdZ" 12
"6253" 18 "walkingDownstairs" "tBodyAccJerkMeanX" 13
"6254" 18 "walkingDownstairs" "tBodyAccJerkMeanY" 14
"6255" 18 "walkingDownstairs" "tBodyAccJerkMeanZ" 15
"6256" 18 "walkingDownstairs" "tBodyAccJerkStdX" 16
"6257" 18 "walkingDownstairs" "tBodyAccJerkStdY" 17
"6258" 18 "walkingDownstairs" "tBodyAccJerkStdZ" 18
"6259" 18 "walkingDownstairs" "tBodyGyroMeanX" 19
"6260" 18 "walkingDownstairs" "tBodyGyroMeanY" 20
"6261" 18 "walkingDownstairs" "tBodyGyroMeanZ" 21
"6262" 18 "walkingDownstairs" "tBodyGyroStdX" 22
"6263" 18 "walkingDownstairs" "tBodyGyroStdY" 23
"6264" 18 "walkingDownstairs" "tBodyGyroStdZ" 24
"6265" 18 "walkingDownstairs" "tBodyGyroJerkMeanX" 25
"6266" 18 "walkingDownstairs" "tBodyGyroJerkMeanY" 26
"6267" 18 "walkingDownstairs" "tBodyGyroJerkMeanZ" 27
"6268" 18 "walkingDownstairs" "tBodyGyroJerkStdX" 28
"6269" 18 "walkingDownstairs" "tBodyGyroJerkStdY" 29
"6270" 18 "walkingDownstairs" "tBodyGyroJerkStdZ" 30
"6271" 18 "walkingDownstairs" "tBodyAccMagMean" 31
"6272" 18 "walkingDownstairs" "tBodyAccMagStd" 32
"6273" 18 "walkingDownstairs" "tGravityAccMagMean" 33
"6274" 18 "walkingDownstairs" "tGravityAccMagStd" 34
"6275" 18 "walkingDownstairs" "tBodyAccJerkMagMean" 35
"6276" 18 "walkingDownstairs" "tBodyAccJerkMagStd" 36
"6277" 18 "walkingDownstairs" "tBodyGyroMagMean" 37
"6278" 18 "walkingDownstairs" "tBodyGyroMagStd" 38
